2290726	21870461	1202949	NON	
1430598	21005633	1203619	NON	
332842	19906250	1204207	NON	
2262915	21842667	1204844	NON	
2308582	21888305	1205941	NON	
1877194	21457167	1206287	NON	
2321573	21901291	1206303	NON	
2256664	21836417	1206989	NON	
440277	20013616	1208032	NON	
2333454	21913166	1208294	NON	
1823897	21403901	1209483	NON	
2005404	21585300	1209573	NON	
2283615	21863355	1209729	NON	
1413449	20988494	1209840	NON	
1758676	21338725	1210062	NON	
2257271	21837023	1210625	NON	
2166549	21746356	1210925	NON	
2330272	21909985	1211573	NON	
2317811	21897530	1212535	NON	
2310233	21889955	1212700	NON	
2290552	21870287	1212947	NON	
2223561	21803333	1214047	NON	
2327928	21907641	1214283	NON	
2325966	21905679	1214402	NON	
2324934	21904651	1214425	NON	
2339534	21919242	1215001	NON	
2325176	21904893	1215147	NON	
2252540	21832298	1215197	NON	
211776	19785308	1215323	NON	
2264708	21844459	1215387	NON	
1216877	20789541	1215393	NON	
2238727	21818493	1216080	NON	
2304595	21884319	1216723	NON	
2343251	21922958	1216775	NON	
2319816	21899534	1216780	NON	
2261392	21841144	1217329	NON	
2235864	21815633	1217444	NON	
2014825	21594716	1217625	NON	
2305968	21885692	1217651	NON	
1608862	21188734	1218389	NON	
2339317	21919025	1219168	NON	
2341032	21920740	1219560	NON	
2336861	21916572	1219734	NON	
141560	19715158	1220069	NON	
413376	19986732	1220808	NON	
2320267	21899985	1221648	NON	
55231	19628871	1222018	NON	
2338506	21918217	1222039	NON	
2309733	21889456	1222584	NON	
2349885	21929591	1222744	NON	
1383659	20958727	1223583	NON	
1155760	20728458	1225308	NON	
2340390	21920098	1225456	NON	
2236791	21816558	1226308	NON	
1614142	21194092	1226519	NON	
2201333	21781112	1226699	NON	
2349649	21929355	1227250	NON	
2286844	21866583	1227466	NON	
2198384	21778170	1227995	NON	
1760732	21340779	1228073	NON	
297439	19870892	1228461	NON	
2317907	21897626	1228519	NON	
1964534	21544452	1228537	NON	
2289529	21869266	1228573	NON	
417336	19990683	1229507	NON	
2335479	21915190	1229515	NON	
1945340	21525277	1229876	NON	
2055114	21634981	1229979	NON	
2348479	21928185	1230733	NON	
1455306	21030456	1231170	NON	
2223572	21803344	1231384	NON	
2284327	21864067	1231594	NON	
1763454	21343498	1232753	NON	
2334222	21913933	1233244	NON	
2268222	21847970	1233676	NON	
2340851	21920559	1234155	NON	
2345387	21925093	1234247	NON	
695427	20268635	1235261	NON	
2253194	21832952	1235904	NON	
2340447	21920155	1237276	NON	
2317048	21896767	1237588	NON	
2310905	21890627	1237634	NON	
2228360	21808130	1237888	NON	
2158457	21738267	1238555	NON	
1930052	21510001	1238626	NON	
2314196	21893918	1239657	NON	
1503823	21079571	1240236	NON	
2276739	21856485	1243507	NON	
1698913	21279010	1243724	NON	
1623197	21203144	1244475	NON	
2301823	21881549	1244874	NON	
2174417	21754220	1245422	NON	
2263577	21843328	1245989	NON	
928669	20501633	1246134	NON	
2282231	21861974	1246264	NON	
2234359	21814129	1246570	NON	
2306621	21886345	1247891	NON	
