861417	20942863	1079206	NON	
34414	20115117	1079390	NON	
1770984	21857408	1079498	NON	
1171726	21258441	1079788	NON	
678806	20758016	1079862	NON	
1815917	21902310	1079940	NON	
1716875	21803331	1080285	NON	
1797267	21883676	1081009	NON	
947153	21028848	1081152	NON	
867330	20948775	1081379	NON	
1696417	21782879	1081949	NON	
1474777	21561376	1082316	NON	
1745089	21831527	1082750	NON	
1824811	21911203	1083895	NON	
1464420	21551021	1084039	NON	
1673699	21760179	1084398	NON	
1831437	21917826	1084684	NON	
1799482	21885889	1084957	NON	
1555938	21642492	1084985	NON	
1792303	21878716	1084992	NON	
1808856	21895259	1085159	NON	
1717077	21803533	1085720	NON	
1753421	21839854	1085754	NON	
1670855	21757335	1086061	NON	
1730950	21817398	1086501	NON	
1825595	21911987	1087930	NON	
1820735	21907128	1088300	NON	
1554291	21640847	1088427	NON	
1786756	21873172	1089445	NON	
1725888	21812336	1090029	NON	
1707188	21793646	1090368	NON	
1828668	21915060	1090630	NON	
1793511	21879922	1091261	NON	
1776514	21862937	1091432	NON	
1786700	21873116	1091517	NON	
1316705	21403360	1091870	NON	
1769859	21856283	1093030	NON	
241888	20322246	1093236	NON	
1742988	21829427	1094012	NON	
1836109	21922497	1094302	NON	
1819346	21905739	1095070	NON	
767250	20848653	1095504	NON	
1632439	21718943	1096221	NON	
1818937	21905330	1096905	NON	
1622352	21708860	1097160	NON	
1806008	21892412	1097301	NON	
1736986	21823430	1097744	NON	
1795262	21881672	1097859	NON	
1677587	21764066	1098908	NON	
1835829	21922217	1099005	NON	
1804260	21890665	1099301	NON	
1831957	21918346	1102397	NON	
1833575	21919963	1102914	NON	
1812496	21898893	1102915	NON	
151948	20232381	1102957	NON	
1756514	21842946	1103109	NON	
1718810	21805262	1103503	NON	
1780258	21866675	1104163	NON	
1697907	21784369	1105149	NON	
1765365	21851792	1106051	NON	
1794938	21881348	1106403	NON	
393562	20473523	1107236	NON	
1811330	21897727	1107436	NON	
1802201	21888607	1107745	NON	
1541737	21628298	1108080	NON	
1241268	21327956	1108443	NON	
1813690	21900085	1109256	NON	
1836214	21922602	1109391	NON	
1720689	21807139	1110528	NON	
1742657	21829096	1110835	NON	
616185	20695513	1111809	NON	
1823430	21909823	1112133	NON	
1718183	21804636	1113500	NON	
1771148	21857572	1113709	NON	
1826739	21913131	1115034	NON	
1501856	21588439	1115516	NON	
1833026	21919414	1116246	NON	
1686096	21772570	1116740	NON	
1723437	21809885	1117255	NON	
1376660	21463296	1117568	NON	
1733533	21819981	1117570	NON	
1293123	21379788	1118310	NON	
212390	20292776	1118443	NON	
1772530	21858954	1118489	VAL	240
1740584	21827027	1119232	NON	
1831897	21918286	1119536	NON	
1765724	21852151	1119644	NON	
1656289	21742788	1119846	NON	
1812060	21898457	1120073	NON	
